Store_no.,Date,Temperature,Fuel_Price,CPI,Unemployment_Ind,Holiday_ind
23,22-07-2017,76.74,3.882,135.8738387,4.584,0
23,29-07-2017,69.55,3.898,135.9639355,4.584,0
23,05-08-2017,69.53,3.903,136.0540323,4.584,0
23,12-08-2017,69.86,3.88,136.144129,4.584,0
23,19-08-2017,67.09,3.82,136.183129,4.584,0
23,26-08-2017,67.04,3.796,136.2136129,4.584,0
23,02-09-2017,65.33,3.784,136.2440968,4.584,0
23,09-09-2017,66.04,3.809,136.2745806,4.584,1
23,16-09-2017,60.52,3.809,136.3145,4.584,0
23,23-09-2017,57.14,3.758,136.367,4.584,0
23,30-09-2017,64.76,3.684,136.4195,4.584,0
23,07-10-2017,49,3.633,136.472,4.42,0
23,14-10-2017,56.79,3.583,136.5150968,4.42,0
23,21-10-2017,52.12,3.618,136.5017742,4.42,0
23,28-10-2017,42.57,3.604,136.4884516,4.42,0
23,04-11-2017,39.18,3.586,136.475129,4.42,0
23,11-11-2017,44.04,3.57,136.4618065,4.42,0
23,18-11-2017,45.48,3.571,136.4666667,4.42,0
23,25-11-2017,35.23,3.536,136.4788,4.42,1
23,02-12-2017,43.6,3.501,136.4909333,4.42,0
23,09-12-2017,36.4,3.47,136.5030667,4.42,0
23,16-12-2017,32.99,3.445,136.5335161,4.42,0
23,23-12-2017,27.8,3.413,136.5883871,4.42,0
23,30-12-2017,22.3,3.402,136.6432581,4.42,1
23,06-01-2018,24.29,3.439,136.698129,4.261,0
23,13-01-2018,28.49,3.523,136.753,4.261,0
23,20-01-2018,15.33,3.542,136.8564194,4.261,0
23,27-01-2018,25.71,3.568,136.9598387,4.261,0
23,03-02-2018,29.71,3.633,137.0632581,4.261,0
23,10-02-2018,26.6,3.655,137.1666774,4.261,1
23,17-02-2018,27.01,3.703,137.2583103,4.261,0
23,24-02-2018,31.12,3.751,137.3411034,4.261,0
23,02-03-2018,25.91,3.827,137.4238966,4.261,0
23,09-03-2018,33.11,3.876,137.5066897,4.261,0
23,16-03-2018,41.19,3.867,137.5843871,4.261,0
23,23-03-2018,57.82,3.889,137.6552903,4.261,0
23,30-03-2018,36.71,3.921,137.7261935,4.261,0
23,06-04-2018,37.43,3.957,137.7970968,4.125,0
23,13-04-2018,41.81,4.025,137.868,4.125,0
23,20-04-2018,56.55,4.046,137.9230667,4.125,0
23,27-04-2018,44.62,4.023,137.9781333,4.125,0
23,04-05-2018,45.88,3.991,138.0332,4.125,0
23,11-05-2018,52.9,3.947,138.0882667,4.125,0
23,18-05-2018,58.42,3.899,138.1065806,4.125,0
23,25-05-2018,66.43,3.85,138.1101935,4.125,0
23,01-06-2018,66.22,3.798,138.1138065,4.125,0
23,08-06-2018,56.82,3.746,138.1174194,4.125,0
23,15-06-2018,64.73,3.683,138.1295333,4.125,0
23,22-06-2018,71.82,3.629,138.1629,4.125,0
23,29-06-2018,64.23,3.577,138.1962667,4.125,0
23,06-07-2018,70.86,3.538,138.2296333,4.156,0
23,13-07-2018,69.19,3.561,138.263,4.156,0
23,20-07-2018,71.13,3.61,138.2331935,4.156,0
23,27-07-2018,69.31,3.701,138.2033871,4.156,0
23,03-08-2018,71.51,3.698,138.1735806,4.156,0
23,10-08-2018,71.12,3.772,138.1437742,4.156,0
23,17-08-2018,69.97,3.84,138.1857097,4.156,0
23,24-08-2018,64.63,3.874,138.2814516,4.156,0
23,31-08-2018,68.34,3.884,138.3771935,4.156,0
23,07-09-2018,66.74,3.921,138.4729355,4.156,1
23,14-09-2018,61.37,3.988,138.5673,4.156,0
23,21-09-2018,56.8,4.056,138.6534,4.156,0
23,28-09-2018,53.71,4.018,138.7395,4.156,0
23,05-10-2018,56.65,4.027,138.8256,4.145,0
23,12-10-2018,48.1,4.029,138.9117,4.145,0
23,19-10-2018,47.89,4,138.8336129,4.145,0
23,26-10-2018,50.56,3.917,138.7281613,4.145,0
24,05-02-2016,22.43,2.954,131.5279032,8.326,0
24,12-02-2016,25.94,2.94,131.5866129,8.326,1
24,19-02-2016,31.05,2.909,131.637,8.326,0
24,26-02-2016,33.98,2.91,131.686,8.326,0
24,05-03-2016,36.73,2.919,131.735,8.326,0
24,12-03-2016,42.31,2.938,131.784,8.326,0
24,19-03-2016,46.09,2.96,131.8242903,8.326,0
24,26-03-2016,48.87,2.963,131.863129,8.326,0
24,02-04-2016,45.22,2.957,131.9019677,8.211,0
24,09-04-2016,62.06,2.992,131.9408065,8.211,0
24,16-04-2016,51.08,3.01,131.9809,8.211,0
24,23-04-2016,51.07,3.021,132.0226667,8.211,0
24,30-04-2016,51.48,3.042,132.0644333,8.211,0
24,07-05-2016,66.65,3.095,132.1062,8.211,0
24,14-05-2016,51.31,3.112,132.152129,8.211,0
24,21-05-2016,60.44,3.096,132.2230323,8.211,0
24,28-05-2016,69.59,3.046,132.2939355,8.211,0
24,04-06-2016,71.99,3.006,132.3648387,8.211,0
24,11-06-2016,64.84,2.972,132.4357419,8.211,0
24,18-06-2016,67.17,2.942,132.4733333,8.211,0
24,25-06-2016,74.9,2.958,132.4976,8.211,0
24,02-07-2016,71.12,2.958,132.5218667,8.117,0
24,09-07-2016,79.05,2.94,132.5461333,8.117,0
24,16-07-2016,76.56,2.933,132.5667742,8.117,0
24,23-07-2016,75.27,2.924,132.5825806,8.117,0
24,30-07-2016,75.91,2.932,132.5983871,8.117,0
24,06-08-2016,74.54,2.942,132.6141935,8.117,0
24,13-08-2016,74.17,2.923,132.63,8.117,0
24,20-08-2016,72.17,2.913,132.6616129,8.117,0
24,27-08-2016,67,2.885,132.6932258,8.117,0
24,03-09-2016,73.52,2.86,132.7248387,8.117,0
24,10-09-2016,67.11,2.837,132.7564516,8.117,1
24,17-09-2016,60.31,2.846,132.7670667,8.117,0
24,24-09-2016,64.3,2.837,132.7619333,8.117,0
24,01-10-2016,66.88,2.84,132.7568,8.275,0
24,08-10-2016,54.82,2.903,132.7516667,8.275,0
24,15-10-2016,52.83,2.999,132.7633548,8.275,0
24,22-10-2016,48.69,3.049,132.8170968,8.275,0
24,29-10-2016,57.29,3.055,132.8708387,8.275,0
24,05-11-2016,42.2,3.049,132.9245806,8.275,0
24,12-11-2016,41.76,3.065,132.9783226,8.275,0
24,19-11-2016,45.63,3.138,132.9172,8.275,0
24,26-11-2016,41.92,3.186,132.8369333,8.275,1
24,03-12-2016,37.08,3.2,132.7566667,8.275,0
24,10-12-2016,27.11,3.255,132.6764,8.275,0
24,17-12-2016,27.99,3.301,132.6804516,8.275,0
24,24-12-2016,27.74,3.309,132.7477419,8.275,0
24,31-12-2016,25.9,3.336,132.8150323,8.275,1
24,07-01-2017,30.72,3.351,132.8823226,8.252,0
24,14-01-2017,22.41,3.367,132.9510645,8.252,0
24,21-01-2017,23.69,3.391,133.0285161,8.252,0
24,28-01-2017,17.91,3.402,133.1059677,8.252,0
24,04-02-2017,23.83,3.4,133.1834194,8.252,0
24,11-02-2017,26.51,3.416,133.260871,8.252,1
24,18-02-2017,34.04,3.42,133.3701429,8.252,0
24,25-02-2017,26.09,3.452,133.4921429,8.252,0
24,04-03-2017,31.36,3.605,133.6141429,8.252,0
24,11-03-2017,39.51,3.752,133.7361429,8.252,0
24,18-03-2017,43.39,3.796,133.8492258,8.252,0
24,25-03-2017,36.88,3.789,133.9587419,8.252,0
24,01-04-2017,35.73,3.811,134.0682581,8.212,0
24,08-04-2017,44.7,3.895,134.1777742,8.212,0
24,15-04-2017,52.36,3.981,134.2784667,8.212,0
24,22-04-2017,46,4.061,134.3571,8.212,0
24,29-04-2017,60.48,4.117,134.4357333,8.212,0
24,06-05-2017,55.75,4.192,134.5143667,8.212,0
24,13-05-2017,58.49,4.211,134.593,8.212,0
24,20-05-2017,59.84,4.202,134.6803871,8.212,0
24,27-05-2017,65.74,4.134,134.7677742,8.212,0
24,03-06-2017,73.12,4.069,134.8551613,8.212,0
24,10-06-2017,70.02,4.025,134.9425484,8.212,0
24,17-06-2017,64.34,3.989,135.0837333,8.212,0
24,24-06-2017,68.88,3.964,135.2652667,8.212,0
24,01-07-2017,70.27,3.916,135.4468,8.358,0
24,08-07-2017,72.56,3.886,135.6283333,8.358,0
24,15-07-2017,74.43,3.915,135.7837419,8.358,0
24,22-07-2017,79.29,3.972,135.8738387,8.358,0
24,29-07-2017,74.84,4.004,135.9639355,8.358,0
24,05-08-2017,74.64,4.02,136.0540323,8.358,0
24,12-08-2017,72.52,3.995,136.144129,8.358,0
24,19-08-2017,69.93,3.942,136.183129,8.358,0
24,26-08-2017,69.94,3.906,136.2136129,8.358,0
24,02-09-2017,68.14,3.879,136.2440968,8.358,0
24,09-09-2017,68.32,3.93,136.2745806,8.358,1
24,16-09-2017,65.56,3.937,136.3145,8.358,0
24,23-09-2017,60.61,3.899,136.367,8.358,0
24,30-09-2017,68,3.858,136.4195,8.358,0
24,07-10-2017,53.87,3.775,136.472,8.454,0
24,14-10-2017,60.21,3.744,136.5150968,8.454,0
24,21-10-2017,56.6,3.757,136.5017742,8.454,0
24,28-10-2017,48,3.757,136.4884516,8.454,0
24,04-11-2017,39.87,3.738,136.475129,8.454,0
24,11-11-2017,46.78,3.719,136.4618065,8.454,0
24,18-11-2017,48.17,3.717,136.4666667,8.454,0
24,25-11-2017,41.83,3.689,136.4788,8.454,1
24,02-12-2017,47.21,3.666,136.4909333,8.454,0
24,09-12-2017,42.3,3.627,136.5030667,8.454,0
24,16-12-2017,36,3.611,136.5335161,8.454,0
24,23-12-2017,36.93,3.587,136.5883871,8.454,0
24,30-12-2017,33.45,3.566,136.6432581,8.454,1
24,06-01-2018,32.86,3.585,136.698129,8.659,0
24,13-01-2018,36.5,3.666,136.753,8.659,0
24,20-01-2018,25.73,3.705,136.8564194,8.659,0
24,27-01-2018,31.92,3.737,136.9598387,8.659,0
24,03-02-2018,38.61,3.796,137.0632581,8.659,0
24,10-02-2018,33.82,3.826,137.1666774,8.659,1
24,17-02-2018,33.92,3.874,137.2583103,8.659,0
24,24-02-2018,37.35,3.917,137.3411034,8.659,0
24,02-03-2018,35.36,3.983,137.4238966,8.659,0
24,09-03-2018,41.5,4.021,137.5066897,8.659,0
24,16-03-2018,48.68,4.021,137.5843871,8.659,0
24,23-03-2018,59.51,4.054,137.6552903,8.659,0
24,30-03-2018,47.28,4.098,137.7261935,8.659,0
24,06-04-2018,45.25,4.143,137.7970968,8.983,0
24,13-04-2018,48.65,4.187,137.868,8.983,0
24,20-04-2018,61.05,4.17,137.9230667,8.983,0
24,27-04-2018,49.26,4.163,137.9781333,8.983,0
24,04-05-2018,52.14,4.124,138.0332,8.983,0
24,11-05-2018,58.7,4.055,138.0882667,8.983,0
24,18-05-2018,63.1,4.029,138.1065806,8.983,0
24,25-05-2018,65.79,3.979,138.1101935,8.983,0
24,01-06-2018,71.79,3.915,138.1138065,8.983,0
24,08-06-2018,59.93,3.871,138.1174194,8.983,0
24,15-06-2018,68.28,3.786,138.1295333,8.983,0
24,22-06-2018,72.29,3.722,138.1629,8.983,0
24,29-06-2018,70.4,3.667,138.1962667,8.983,0
24,06-07-2018,77.18,3.646,138.2296333,8.953,0
24,13-07-2018,75.36,3.689,138.263,8.953,0
24,20-07-2018,76.42,3.732,138.2331935,8.953,0
24,27-07-2018,73.62,3.82,138.2033871,8.953,0
24,03-08-2018,73.26,3.819,138.1735806,8.953,0
24,10-08-2018,75.53,3.863,138.1437742,8.953,0
24,17-08-2018,72.87,3.963,138.1857097,8.953,0
24,24-08-2018,68.13,3.997,138.2814516,8.953,0
24,31-08-2018,71.18,4.026,138.3771935,8.953,0
24,07-09-2018,72.81,4.076,138.4729355,8.953,1
24,14-09-2018,64.28,4.088,138.5673,8.953,0
24,21-09-2018,61.25,4.203,138.6534,8.953,0
24,28-09-2018,58.86,4.158,138.7395,8.953,0
24,05-10-2018,60.35,4.151,138.8256,8.693,0
24,12-10-2018,51.64,4.186,138.9117,8.693,0
24,19-10-2018,52.59,4.153,138.8336129,8.693,0
24,26-10-2018,55.16,4.071,138.7281613,8.693,0
25,05-02-2016,21.1,2.784,204.2471935,8.187,0
25,12-02-2016,19.64,2.773,204.3857472,8.187,1
25,19-02-2016,24.16,2.745,204.4321004,8.187,0
25,26-02-2016,29.16,2.754,204.4630869,8.187,0
25,05-03-2016,29.45,2.777,204.4940734,8.187,0
25,12-03-2016,40.05,2.818,204.5250598,8.187,0
25,19-03-2016,45,2.844,204.3782258,8.187,0
25,26-03-2016,45.84,2.854,204.201755,8.187,0
25,02-04-2016,47.2,2.85,204.0252842,7.856,0
25,09-04-2016,61.36,2.869,203.8488134,7.856,0
25,16-04-2016,52.16,2.899,203.7307486,7.856,0
25,23-04-2016,46.12,2.902,203.6905586,7.856,0
25,30-04-2016,50.97,2.921,203.6503685,7.856,0
25,07-05-2016,63.67,2.966,203.6101784,7.856,0
25,14-05-2016,50.27,2.982,203.6133915,7.856,0
25,21-05-2016,57.17,2.958,203.8770235,7.856,0
25,28-05-2016,69.31,2.899,204.1406556,7.856,0
25,04-06-2016,69.22,2.847,204.4042877,7.856,0
25,11-06-2016,63.68,2.809,204.6679198,7.856,0
25,18-06-2016,69.56,2.78,204.670036,7.856,0
25,25-06-2016,72.17,2.808,204.5675459,7.856,0
25,02-07-2016,66.42,2.815,204.4650559,7.527,0
25,09-07-2016,75.24,2.793,204.3625658,7.527,0
25,16-07-2016,73.43,2.783,204.3571656,7.527,0
25,23-07-2016,75.37,2.771,204.4812188,7.527,0
25,30-07-2016,71.99,2.781,204.605272,7.527,0
25,06-08-2016,71.79,2.784,204.7293252,7.527,0
25,13-08-2016,72.73,2.805,204.8533784,7.527,0
25,20-08-2016,71.81,2.779,204.8217044,7.527,0
25,27-08-2016,67.15,2.755,204.7900305,7.527,0
25,03-09-2016,71.17,2.715,204.7583566,7.527,0
25,10-09-2016,61.14,2.699,204.7266827,7.527,1
25,17-09-2016,60.13,2.706,204.7513279,7.527,0
25,24-09-2016,65.06,2.713,204.8182126,7.527,0
25,01-10-2016,57.56,2.707,204.8850973,7.484,0
25,08-10-2016,48.46,2.764,204.951982,7.484,0
25,15-10-2016,54.09,2.868,205.0137637,7.484,0
25,22-10-2016,46.73,2.917,205.0627881,7.484,0
25,29-10-2016,55.72,2.921,205.1118126,7.484,0
25,05-11-2016,38.8,2.917,205.160837,7.484,0
25,12-11-2016,40.68,2.931,205.2098614,7.484,0
25,19-11-2016,42.72,3,205.0992811,7.484,0
25,26-11-2016,43.43,3.039,204.9621,7.484,1
25,03-12-2016,32.41,3.046,204.8249189,7.484,0
25,10-12-2016,22.65,3.109,204.6877378,7.484,0
25,17-12-2016,21.6,3.14,204.6321194,7.484,0
25,24-12-2016,22.94,3.141,204.6376731,7.484,0
25,31-12-2016,25.89,3.179,204.6432267,7.484,1
25,07-01-2017,29,3.193,204.6487803,7.343,0
25,14-01-2017,18.3,3.205,204.7026042,7.343,0
25,21-01-2017,23.21,3.229,205.0460497,7.343,0
25,28-01-2017,18.92,3.237,205.3894952,7.343,0
25,04-02-2017,23.94,3.231,205.7329407,7.343,0
25,11-02-2017,21.18,3.239,206.0763862,7.343,1
25,18-02-2017,38.42,3.245,206.3694701,7.343,0
25,25-02-2017,28.36,3.274,206.6424093,7.343,0
25,04-03-2017,31.59,3.433,206.9153485,7.343,0
25,11-03-2017,36.73,3.582,207.1882876,7.343,0
25,18-03-2017,40.94,3.631,207.4283845,7.343,0
25,25-03-2017,38.51,3.625,207.6553444,7.343,0
25,01-04-2017,28.5,3.638,207.8823043,7.287,0
25,08-04-2017,42.11,3.72,208.1092642,7.287,0
25,15-04-2017,51.43,3.821,208.3172811,7.287,0
25,22-04-2017,45.87,3.892,208.4779405,7.287,0
25,29-04-2017,58.43,3.962,208.6386,7.287,0
25,06-05-2017,49.5,4.046,208.7992595,7.287,0
25,13-05-2017,60.1,4.066,208.9599189,7.287,0
25,20-05-2017,56.56,4.062,208.7583165,7.287,0
25,27-05-2017,67.18,3.985,208.556714,7.287,0
25,03-06-2017,70.69,3.922,208.3551116,7.287,0
25,10-06-2017,71.45,3.881,208.1535092,7.287,0
25,17-06-2017,63.58,3.842,208.1265604,7.287,0
25,24-06-2017,70.71,3.804,208.2306018,7.287,0
25,01-07-2017,66.61,3.748,208.3346432,7.274,0
25,08-07-2017,71.64,3.711,208.4386847,7.274,0
25,15-07-2017,72.67,3.76,208.5309337,7.274,0
25,22-07-2017,78.1,3.811,208.5937018,7.274,0
25,29-07-2017,74.72,3.829,208.6564699,7.274,0
25,05-08-2017,74,3.842,208.719238,7.274,0
25,12-08-2017,70.93,3.812,208.7820061,7.274,0
25,19-08-2017,68.09,3.747,208.8424359,7.274,0
25,26-08-2017,66.8,3.704,208.902476,7.274,0
25,02-09-2017,67.2,3.703,208.9625161,7.274,0
25,09-09-2017,67.51,3.738,209.0225562,7.274,1
25,16-09-2017,62.05,3.742,209.1893892,7.274,0
25,23-09-2017,60.28,3.711,209.4986126,7.274,0
25,30-09-2017,60.7,3.645,209.807836,7.274,0
25,07-10-2017,50.82,3.583,210.1170595,7.082,0
25,14-10-2017,58.95,3.541,210.4027602,7.082,0
25,21-10-2017,50.22,3.57,210.5473252,7.082,0
25,28-10-2017,46.28,3.569,210.6918901,7.082,0
25,04-11-2017,40.88,3.551,210.8364551,7.082,0
25,11-11-2017,44.81,3.53,210.9810201,7.082,0
25,18-11-2017,46.41,3.53,211.1847207,7.082,0
25,25-11-2017,43.49,3.492,211.4120757,7.082,1
25,02-12-2017,42.85,3.452,211.6394306,7.082,0
25,09-12-2017,38.69,3.415,211.8667856,7.082,0
25,16-12-2017,33.09,3.413,212.0685039,7.082,0
25,23-12-2017,36.56,3.389,212.2360401,7.082,0
25,30-12-2017,32.42,3.389,212.4035763,7.082,1
25,06-01-2018,30.23,3.422,212.5711125,6.961,0
25,13-01-2018,34.6,3.513,212.7386486,6.961,0
25,20-01-2018,23.87,3.533,212.8336399,6.961,0
25,27-01-2018,32.24,3.567,212.9286312,6.961,0
25,03-02-2018,34.98,3.617,213.0236225,6.961,0
25,10-02-2018,32.47,3.64,213.1186138,6.961,1
25,17-02-2018,32.23,3.695,213.2732106,6.961,0
25,24-02-2018,35.51,3.739,213.4725116,6.961,0
25,02-03-2018,36.01,3.816,213.6718127,6.961,0
25,09-03-2018,37.44,3.848,213.8711137,6.961,0
25,16-03-2018,50.64,3.862,214.0167132,6.961,0
25,23-03-2018,62.7,3.9,214.0907105,6.961,0
25,30-03-2018,47.92,3.953,214.1647079,6.961,0
25,06-04-2018,44.73,3.996,214.2387053,7.139,0
25,13-04-2018,42.46,4.044,214.3127027,7.139,0
25,20-04-2018,57.1,4.027,214.3675045,7.139,0
25,27-04-2018,44.2,4.004,214.4223063,7.139,0
25,04-05-2018,58.76,3.951,214.4771081,7.139,0
25,11-05-2018,59.21,3.889,214.5319099,7.139,0
25,18-05-2018,58.21,3.848,214.5485571,7.139,0
25,25-05-2018,67.69,3.798,214.5499425,7.139,0
25,01-06-2018,69.54,3.742,214.5513278,7.139,0
25,08-06-2018,58.48,3.689,214.5527132,7.139,0
25,15-06-2018,68.34,3.62,214.5653243,7.139,0
25,22-06-2018,73.52,3.564,214.606,7.139,0
25,29-06-2018,69.84,3.506,214.6466757,7.139,0
25,06-07-2018,75.52,3.475,214.6873514,7.28,0
25,13-07-2018,73.87,3.523,214.728027,7.28,0
25,20-07-2018,74.32,3.567,214.7331351,7.28,0
25,27-07-2018,72.98,3.647,214.7382432,7.28,0
25,03-08-2018,72.08,3.654,214.7433514,7.28,0
25,10-08-2018,71.93,3.722,214.7484595,7.28,0
25,17-08-2018,66.99,3.807,214.825578,7.28,0
25,24-08-2018,64.53,3.834,214.9567044,7.28,0
25,31-08-2018,68.55,3.867,215.0878309,7.28,0
25,07-09-2018,72.79,3.911,215.2189573,7.28,1
25,14-09-2018,60.9,3.948,215.3583757,7.28,0
25,21-09-2018,57.6,4.038,215.5475459,7.28,0
25,28-09-2018,54.52,3.997,215.7367162,7.28,0
25,05-10-2018,57.58,3.985,215.9258865,7.293,0
25,12-10-2018,43.74,4,216.1150568,7.293,0
25,19-10-2018,51.93,3.969,216.1464699,7.293,0
25,26-10-2018,56.69,3.882,216.1515902,7.293,0
26,05-02-2016,30.27,2.58,189.3816974,7.541,0
26,12-02-2016,23.04,2.572,189.4642725,7.541,1
26,19-02-2016,24.13,2.55,189.5340998,7.541,0
26,26-02-2016,21.84,2.586,189.6018023,7.541,0
26,05-03-2016,32.49,2.62,189.6695049,7.541,0
26,12-03-2016,33.4,2.684,189.7372075,7.541,0
26,19-03-2016,36.7,2.692,189.734262,7.541,0
26,26-03-2016,32.3,2.717,189.7195417,7.541,0
26,02-04-2016,41.31,2.725,189.7048215,7.363,0
26,09-04-2016,37.3,2.75,189.6901012,7.363,0
26,16-04-2016,46.79,2.765,189.6628845,7.363,0
26,23-04-2016,45.29,2.776,189.6190057,7.363,0
26,30-04-2016,40.2,2.766,189.575127,7.363,0
26,07-05-2016,41.5,2.771,189.5312483,7.363,0
26,14-05-2016,40.23,2.788,189.4904116,7.363,0
26,21-05-2016,50.59,2.776,189.467827,7.363,0
26,28-05-2016,56.97,2.737,189.4452425,7.363,0
26,04-06-2016,60.13,2.7,189.422658,7.363,0
26,11-06-2016,63.36,2.684,189.4000734,7.363,0
26,18-06-2016,54.9,2.674,189.4185259,7.363,0
26,25-06-2016,66,2.715,189.4533931,7.363,0
26,02-07-2016,69.39,2.728,189.4882603,7.335,0
26,09-07-2016,60.93,2.711,189.5231276,7.335,0
26,16-07-2016,69.06,2.699,189.6125456,7.335,0
26,23-07-2016,70.77,2.691,189.774698,7.335,0
26,30-07-2016,70.07,2.69,189.9368504,7.335,0
26,06-08-2016,69.21,2.69,190.0990028,7.335,0
26,13-08-2016,70.24,2.723,190.2611552,7.335,0
26,20-08-2016,66.19,2.732,190.2948237,7.335,0
26,27-08-2016,70.59,2.731,190.3284922,7.335,0
26,03-09-2016,64.13,2.773,190.3621607,7.335,0
26,10-09-2016,63.3,2.78,190.3958293,7.335,1
26,17-09-2016,62.4,2.8,190.4688287,7.335,0
26,24-09-2016,60.11,2.793,190.5713264,7.335,0
26,01-10-2016,62.67,2.759,190.6738241,7.508,0
26,08-10-2016,57.1,2.745,190.7763218,7.508,0
26,15-10-2016,49.91,2.762,190.8623087,7.508,0
26,22-10-2016,48.09,2.762,190.9070184,7.508,0
26,29-10-2016,42.16,2.748,190.951728,7.508,0
26,05-11-2016,46.74,2.729,190.9964377,7.508,0
26,12-11-2016,38.99,2.737,191.0411474,7.508,0
26,19-11-2016,31.34,2.758,191.0312172,7.508,0
26,26-11-2016,25.3,2.742,191.0121805,7.508,1
26,03-12-2016,33,2.712,190.9931437,7.508,0
26,10-12-2016,33.9,2.728,190.9741069,7.508,0
26,17-12-2016,31.51,2.778,191.0303376,7.508,0
26,24-12-2016,29.81,2.781,191.1430189,7.508,0
26,31-12-2016,25.19,2.829,191.2557002,7.508,1
26,07-01-2017,23.76,2.882,191.3683815,7.241,0
26,14-01-2017,22.44,2.911,191.4784939,7.241,0
26,21-01-2017,32.7,2.973,191.5731924,7.241,0
26,28-01-2017,32.23,3.008,191.667891,7.241,0
26,04-02-2017,14.56,3.011,191.7625895,7.241,0
26,11-02-2017,16.81,3.037,191.8572881,7.241,1
26,18-02-2017,39.39,3.051,191.9178331,7.241,0
26,25-02-2017,26.1,3.101,191.9647167,7.241,0
26,04-03-2017,34.99,3.232,192.0116004,7.241,0
26,11-03-2017,31.6,3.372,192.058484,7.241,0
26,18-03-2017,40.19,3.406,192.1237981,7.241,0
26,25-03-2017,41.11,3.414,192.1964844,7.241,0
26,01-04-2017,38.16,3.461,192.2691707,6.934,0
26,08-04-2017,42.87,3.532,192.3418571,6.934,0
26,15-04-2017,39.94,3.611,192.4225954,6.934,0
26,22-04-2017,42.86,3.636,192.5234638,6.934,0
26,29-04-2017,39.81,3.663,192.6243322,6.934,0
26,06-05-2017,41.2,3.735,192.7252006,6.934,0
26,13-05-2017,50.29,3.767,192.826069,6.934,0
26,20-05-2017,41.11,3.828,192.831317,6.934,0
26,27-05-2017,50.56,3.795,192.8365651,6.934,0
26,03-06-2017,54.81,3.763,192.8418131,6.934,0
26,10-06-2017,61.1,3.735,192.8470612,6.934,0
26,17-06-2017,62.3,3.697,192.9034759,6.934,0
26,24-06-2017,59.54,3.661,192.9982655,6.934,0
26,01-07-2017,67.01,3.597,193.0930552,6.901,0
26,08-07-2017,68.49,3.54,193.1878448,6.901,0
26,15-07-2017,68.18,3.532,193.3125484,6.901,0
26,22-07-2017,74.11,3.545,193.5120367,6.901,0
26,29-07-2017,71.3,3.547,193.711525,6.901,0
26,05-08-2017,72.19,3.554,193.9110133,6.901,0
26,12-08-2017,67.65,3.542,194.1105017,6.901,0
26,19-08-2017,70.55,3.499,194.2500634,6.901,0
26,26-08-2017,71.61,3.485,194.3796374,6.901,0
26,02-09-2017,70.37,3.511,194.5092113,6.901,0
26,09-09-2017,58.31,3.566,194.6387853,6.901,1
26,16-09-2017,54.82,3.596,194.7419707,6.901,0
26,23-09-2017,55.06,3.581,194.8099713,6.901,0
26,30-09-2017,61.77,3.538,194.8779718,6.901,0
26,07-10-2017,58.74,3.498,194.9459724,6.759,0
26,14-10-2017,47.43,3.491,195.0261012,6.759,0
26,21-10-2017,45.62,3.548,195.1789994,6.759,0
26,28-10-2017,37.02,3.55,195.3318977,6.759,0
26,04-11-2017,35.04,3.527,195.4847959,6.759,0
26,11-11-2017,32.87,3.505,195.6376941,6.759,0
26,18-11-2017,36.64,3.479,195.7184713,6.759,0
26,25-11-2017,36.37,3.424,195.7704,6.759,1
26,02-12-2017,34.53,3.378,195.8223287,6.759,0
26,09-12-2017,17.05,3.331,195.8742575,6.759,0
26,16-12-2017,25.01,3.266,195.9841685,6.759,0
26,23-12-2017,25.59,3.173,196.1713893,6.759,0
26,30-12-2017,34.12,3.119,196.3586101,6.759,1
26,06-01-2018,37.21,3.095,196.5458309,6.589,0
26,13-01-2018,27.49,3.077,196.7330517,6.589,0
26,20-01-2018,31.56,3.055,196.7796652,6.589,0
26,27-01-2018,33.15,3.038,196.8262786,6.589,0
26,03-02-2018,31.65,3.031,196.8728921,6.589,0
26,10-02-2018,22,3.103,196.9195056,6.589,1
26,17-02-2018,22.52,3.113,196.9432711,6.589,0
26,24-02-2018,27.89,3.129,196.9499007,6.589,0
26,02-03-2018,27.39,3.191,196.9565303,6.589,0
26,09-03-2018,35.3,3.286,196.9631599,6.589,0
26,16-03-2018,47.76,3.486,197.0457208,6.589,0
26,23-03-2018,44.04,3.664,197.2295234,6.589,0
26,30-03-2018,51.56,3.75,197.4133259,6.589,0
26,06-04-2018,48.48,3.854,197.5971285,6.547,0
26,13-04-2018,46.84,3.901,197.780931,6.547,0
26,20-04-2018,43.57,3.936,197.7227385,6.547,0
26,27-04-2018,57.66,3.927,197.664546,6.547,0
26,04-05-2018,52.86,3.903,197.6063534,6.547,0
26,11-05-2018,50.22,3.87,197.5481609,6.547,0
26,18-05-2018,55.24,3.837,197.5553137,6.547,0
26,25-05-2018,54.89,3.804,197.5886046,6.547,0
26,01-06-2018,57.29,3.764,197.6218954,6.547,0
26,08-06-2018,65.11,3.741,197.6551863,6.547,0
26,15-06-2018,64.92,3.723,197.692292,6.547,0
26,22-06-2018,66.88,3.735,197.7389345,6.547,0
26,29-06-2018,76.54,3.693,197.785577,6.547,0
26,06-07-2018,74.47,3.646,197.8322195,6.432,0
26,13-07-2018,67.24,3.613,197.8788621,6.432,0
26,20-07-2018,74.06,3.585,197.9290378,6.432,0
26,27-07-2018,73.31,3.57,197.9792136,6.432,0
26,03-08-2018,73.16,3.528,198.0293893,6.432,0
26,10-08-2018,71.73,3.509,198.0795651,6.432,0
